Gene	granule	purkinje	basket	astrocyte	oligo	opc
C1qtnf7	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dnaic1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pgm2	8947.2	3470.2	2913.5	2158.5	8826.4	7198.9
D17H6S53E	6411.8	5728.5	7185.799999999999	2340.1	2917.6	6835.8
Brox	7912.6	6972.4	3628.7	7669.2	5306.700000000001	3288.4
Hoxd9	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ptprn2	3692.3	7534.8	2163.7	4352.799999999999	8541	6900.5
Fuz	6758.7	9224.900000000001	6332.5	971.3	4981.9	6646.6
Dgat1	5505.1	7928.8	6052.4	3018.1	8282.7	2992.3
Clca1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Enho	2827.5	7479.9	8409.8	942.4	8314.8	2650.6
Abcb10	6419.8	8007.700000000001	3176.3	4719.8	5176.4	6869.3
Il10	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Thoc6	5887	4476.2	5975.7	6246.4	2162	4174.700000000001
Hnmt	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ppp4c	8361.5	7885.1	6701.6	4073.2	4733.9	1729
Ccnc	7091.7	848.5	2915.6	8415.7	6609	8829.2
Vps9d1	10613.3	5295.6	1958	4378.2	6622.9	5705.3
Eme2	4581.9	2841.3	10874.8	3870.3	4860.200000000001	6615.700000000001
Pafah1b2	3559.2	9250.2	7746.7	7411.5	1023.2	4895.4
Trpm4	5926.200000000001	3046.4	6027.7	4513.9	5899.700000000001	3830.7
Tra2b	5249.4	8467.3	4583.5	8222	2596.8	6004.7
Actr3	9212.900000000001	2407.3	5373.7	7307.3	1957.3000000000002	8080
Ralgapa1	8964.3	2833.7	2623.3	7848.1	6713.6	5472.1
Mff	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Erc1	266	7446.4	3493.1	6610.9	8416.9	7153.1
Tenm4	5958.8	422.8	6012.4	5205.9	5910.4	5813.299999999999
Sars	2468.1	7496.7	4473.3	3974.7	7050.7	9234.2
Uchl1	4169.9	350.1	6178.3	6768.5	8155.5	7953.1
Mapk8ip3	3854.6	6662.4	3826.5	3824.5	8063.2	8560.9
Rab13	6487	5288.7	6568.1	484.1	6508.4	3531.3
Slc18b1	480.20000000000005	9161.400000000001	5931.9	3652.5	8362	6642.799999999999
Yipf3	7157.6	9548.1	5448	2199.5	2778.6000000000004	6697.799999999999
Armc1	5507.4	8515.3	1752.4	6590.799999999999	5517.5	6794.6
Chrna1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Prrx1	6513	5303	6624.4	3034.8999999999996	6528.8	731.2
Il18rap	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Vps37b	6055.5	3644.9	10461.8	5298.1	8646.2	909.5
Sf1	4385.1	8952.2	6504.200000000001	6860.1	1183.6999999999998	6302.6
Cib1	5642.6	4183.1	5756.8	4814.5	2784.3	5498.3
Cct6b	4649.4	3179.4	4713.1	4971	3712.7	4551.8
Hoxc4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Brca1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Acta1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gpank1	5819.2	2418.7	8677.8	6319.7	1790.6	8849.900000000001
Hace1	4785.6	10008.2	7821.9	6218.2	3447.1	1943.8000000000002
Hip1r	8911.400000000001	6311	10726	5273.5	2642.6000000000004	481.6
Ubash3b	3331.8	270.5	5391.5	5957.2	10500.4	9290.7
Mrpl18	7307.4	2489.8999999999996	2918.8	6946.8	5771	8418.099999999999
Slc7a5	6030.5	4672.2	6140	4958	6049.8	939.3
Slc8a2	293.6	8186.4	9231.1	5539.6	7909.8	2092.4
Tcp1	1873.6	7959.6	3914.1	7154.9	6811.5	6048.299999999999
Car9	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Col4a3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Zbtb7b	8549.9	7198	4853.700000000001	2852.9	3221.3	7312.2
Jph3	140.39999999999998	7795.4	6521	7423.5	8771.7	2903.5
Heatr1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Sh2d5	5735	4272.4	4522.4	3507.3	5667.8	5515.5
Spata33	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Apln	4822.4	4247.1	5758.700000000001	5931.7	2620	5475.5
Usp45	1063.4	6924.4	4443.9	6512.8	6610.700000000001	9273.3
Cpne7	5199	3869.9	5254	5538	5228.8	477.8
Mapkap1	7833.3	8274.8	2347.5	3978.7	5324.1	6541.6
Akap11	6577.7	8128.2	911.7	5845.6	6968.9	5603.1
Nlrp12	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pddc1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pcyt1b	7056.4	8803.599999999999	8816.5	3910.5	4777.4	798.9
Kif17	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slc4a5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Wwtr1	4988.2	3535.5	5116.700000000001	2116.8	4995.4	4921.4
Aprt	2337.3	6812.1	5071.3	4933.6	6731	8501
Zfp263	1987.4	3102.8	6852.7	5862.8	6594.3	7620.5
Aff3	5210.6	6753.1	2504	609.9	10494.3	8770.4
Anks1	5074.6	7451.9	10213.4	2757.8	6188.200000000001	2685.8999999999996
Kat6a	3243.8	8868	6087.1	6520.7	2569.8	7942.9
Slc35a2	9938.599999999999	7259.7	2043	5408.700000000001	4891	4756.299999999999
Pxdc1	5264.6	3963.6	5317.2	5581.700000000001	5287.5	153.2
Tktl2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Izumo3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lgals8	7972.6	1187.6	3923.1	6920.5	8718.7	6256
Nars2	7928.5	6573.299999999999	5017.9	4186.2	2920.8	6733
Tysnd1	4069	6239.5	5376.5	2026	6246.9	7198.2
Exosc8	7504.4	5890	2416	8258.3	6740.9	4346.7
Zfp407	7815.700000000001	3761.9	9224.9	7268.6	2122.8	4232.799999999999
Tfpi2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Eif3b	2414.7	5414.299999999999	7530.200000000001	4553.8	7324.1	4038.8999999999996
Ccp110	7068.299999999999	7628.7	4125.6	10281	215.2	5105.6
Slc9a4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ankrd44	7827.6	6763.299999999999	7968.8	5646.4	988.4	2279.3999999999996
Kcnd3	8347.9	4047.8	644.3	2891.8	10900.400000000001	7499.2
Clcn3	3733	7653	2490.5	7404.6	4466.2	8478
Galnt15	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pou4f2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Abcb4	6078.6	4754	6155.5	6414.9	4591.6	960.3
Samd14	735	6213.6	4499.9	5739.8	7355	7190.6
Nox1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Syngr4	4611.9	3124.3	4670.2	4951.1	4623.1	3588
Phkb	9463.599999999999	5784.8	7005.3	2126.2	3396.3999999999996	5797.7
Dpysl5	5085.6	3701.6	5164.5	5454.5	1327.5	5050.9
Ptgfr	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ankrd7	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Magi3	4669.2	3168.2	4765.1	3830.3	4664.4	4574.9
Rph3al	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Npy5r	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Adprhl2	2727.3	8506.2	5189.3	6332.5	7790.799999999999	3211.8
Icam5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Sf3a1	5672	3951.3	6739.299999999999	2601.1	8054.9	7513.5
Dpys	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Prkcg	9624.2	46.8	2267.4	4692.5	9616.3	7239.8
Tubb3	7520.8	2407.3999999999996	1940.3000000000002	5381.700000000001	7389.9	7236.700000000001
Rpain	6679.1	7265.9	7121.8	4325.8	4172.200000000001	2350.1
Rxrb	9046.400000000001	7046.9	4305.200000000001	5594.5	3116.2	5990
Reg3b	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tmem47	6695.6	5595.5	2467.6000000000004	1263.6	6614.9	6569.1
Tacc1	7170	2630.9	8781.099999999999	3863.8	5111.799999999999	6233.5
Mkl1	6871.4	6505.3	7900	1852	4559.5	6696.1
Elmo3	4933.5	9780.3	6904.2	1824.6999999999998	2750.3	8229.6
Tprn	2678.3	9159.2	7696.2	9541.3	505	4534.2
Agap1	4469.5	7995.5	10703.9	7546.299999999999	630.9	2951.5
Alkbh8	7903.4	3234.3	1677.1	5398.799999999999	6847.299999999999	9304.7
Rnf166	8647	971.2	5428	6207.200000000001	7468.8	5374
Irf1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slmap	6633.6	9868.599999999999	1737.9	6032.5	3503.8999999999996	6466.9
Grin2b	6413.9	5167.8	4700	335.6	6341	6259.3
Xkrx	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dnaaf3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Myadm	9652.4	4582.3	3638	7528.1	8601.6	390.1
Cstf2	3863.7	6185.1	1904.9	5723.4	10576.6	6105.299999999999
Mthfd2	5593.6	4157.9	5664.6	5905.700000000001	4891.7	2114.7
Tnni3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cc2d2a	6219.4	7435.5	2622.7	1247.3000000000002	8004.5	9765.3
Mitf	8764.8	7667.1	7357	5198.7	580	3799.7
Zeb2	8391.7	7615.4	8460.8	4193.2	153	2673.3999999999996
Smc4	4767.1	3293.1	4839.2	5115.6	3076.7	4687.2
Clca2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gngt1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tbpl2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
C1qbp	3139.8999999999996	5511.5	8059.299999999999	4983.799999999999	7132.8	3151.7
Rsbn1	1056.7	5693.4	3974.3	8985.7	4974.3	9807.2
Nup37	5698.299999999999	3198.8	5694.4	5937.9	3493.5	5480.700000000001
Jtb	1936.5	5356	9676.7	7151.9	4268	5220.9
Gorab	8133.3	1194.5	5143.1	6921.8	3142.6000000000004	9687.4
Enpp2	8210.9	7339.8	8308	4354.4	47.6	3219
Sbspon	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ptafr	5162.8	3813.6000000000004	5236.5	5522.2	905.3	5137.2
Nkapl	5683.6	2867.6	5793.4	3808	5628.6	5470.799999999999
Phtf1	1927.8	7779.6	2694.9	5116.2	6953.6	10312.3
Dtna	8488.7	10331.7	4920.1	970.4	5957.2	3507.6
Dpy19l4	6942.799999999999	8081.799999999999	5101.1	6173.3	2556.1	5116.3
Megf9	5409.4	4596.9	3057.2	3273.8	8710.9	9324.3
Aldh1a1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gins2	4797.1	3330.3	4872	5152.700000000001	2915.7	4718.299999999999
Etv5	9290.5	4816.3	9366.3	1017.9	6034	2529.1
Ubxn11	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Zfp174	5875.8	4418.6	2706.3	4775.700000000001	5794.6	5642.6
Fen1	3642.7	4999.4	6433	6643.1	1364.5	6180.7
Spata17	3787.1	2265.8	3840.4	4152	3800.8	3747.5
1700037C18Rik	9015.2	4316.2	5475.9	3213.3	5309.4	5560.799999999999
Cox4i1	3405.7	5289.1	4709.9	3195	7099.2	11133.1
Lmcd1	4958.4	3494.7	5087.9	2280.3	4966.1	4888
Arid4a	2368.2	8182.6	5382.1	8355.1	3717.1000000000004	6270.4
Mdh1	7451.4	2109.8	877	4732.9	8576.5	10633.900000000001
Pmfbp1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Nrip2	2934.2	10314	8727.4	5050.9	1658.3000000000002	5666.6
4930444P10Rik	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rgcc	7646.6	6607.1	7743.299999999999	2765.5	6585.9	107.30000000000001
Cntfr	4325.9	10111	6118.9	417.1	9718.1	4150.799999999999
Ptgdr	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ptger2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mob1a	3499.7	7800.3	6676.9	10070.9	1888.9	4466.1
Actb	8518.5	10942.1	7166	4385.4	2344.5	1013.4
Mapkapk2	3035.7	5680	8252	4524.700000000001	6544.3	4307.200000000001
Cluap1	4479.299999999999	5537.6	4750.1	5047.3	9560.2	5186.9
Sgsm3	4733.9	1067.6	3674.1	5622.4	10048	9132.7
Nat8l	941.2	5554.4	4279.299999999999	4147.200000000001	10812.099999999999	9046.2
Wdpcp	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Zfp36	7308.3	3030.9	10053.8	5236.9	3146.8	4067.1
Rap1gap2	9249.2	350.4	2608.5	5745.5	9169.7	6341.9
Pdk2	1525.8	11066.3	4405.5	2801.3	6518.6	8110.4
Frrs1l	8969.2	2558	7007.7	490.70000000000005	10336.3	4992.1
Alpk1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Med29	6905.4	6931.2	7865.1	4145	4204.1	3305.1000000000004
Crispld2	5133.6	263.2	5139.9	5377.4	5111.2	5050.9
Mutyh	5194.6	5337.8	6900.6	4393.9	3992.8	6498.5
Itfg2	2802.1	9077.2	4149.5	6057	7415.5	4700.6
Yif1b	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Sik3	8397.9	4687.2	4420	8779.400000000001	733.3	6771.8
Hoxd3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Sh3bgrl3	5239	3928.2	5302.9	5579.4	505.9	5217.3
Cpz	4692.3	3205.4	4749	5038.4	4705.6	3181.8
Tbx5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pdk3	4829.2	3344.6	3231.6	5155	4773	4658.9
Dbn1	9203.900000000001	296.8	3029.3	4270	9112.9	7494.3
Qrfpr	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pla2g12a	7805.4	8726.1	7102.2	5826.6	1179.6	3314.5
Glrb	7414.1	4962.4	1222.4	7338.4	9294	3371
Ercc2	7094.6	2186.8	6727.4	5481.6	7819.5	4665.4
Xpnpep2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rflnb	5112.6	381	5123.5	5361.6	5083.8	5022.8
Foxm1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Crot	8486.2	6705.9	2629.7	3537.9	10068.6	3110.3
Zfp36l2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Zfp830	7351.700000000001	4017.8	3358	3490.3999999999996	6276.4	10370.3
Lrp6	3951.2	7895.299999999999	5032.2	7233	7803.8	2424.5
Nup133	2227.6	4520.6	6049.4	6233.4	4499.1	5746.8
Npy1r	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dusp27	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ttc38	3787.1	2265.8	3840.4	4152	3800.8	3747.5
4933413G19Rik	7409.1	6226.3	7544.5	6265.5	53.4	3989.3
Cpeb4	10428.9	382.2	2803.3	6769.5	4788.3	9270.5
Arntl	5441.5	222	4003.8	5921	10036.900000000001	8539.2
Plekha8	3846.2	5438	1783.4	8095.7	9249.5	6578
Actrt3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Ehd3	8632.2	9354.6	5343.3	4350.1	5643.6	317.29999999999995
Hand1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rasal1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Tbc1d30	1329.3	5038.1	2158.7	7297.7	10222.3	8205.6
Ppp1r12b	2652	3808.8	3633.3	7187.3	9037.5	8021.200000000001
Tekt2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mos	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Champ1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Bola3	6559.9	5103.1	3161.6000000000004	4639.4	10565	4773.5
Rab4a	2240.2	6855.3	6023.7	7457.4	1189.6	10321.2
Gng11	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rbpj	4823.6	8932.7	7771.8	6297.1	1988.8	4876.2
Anp32b	437	10035.2	9451.7	6365.5	3470.3999999999996	4614.2
Praf2	3790.3	7657.299999999999	6073.3	6280.1	7197.3	3141.5
Suox	3954	9427	6182.799999999999	909.6	9102.7	4752.2
Haghl	1278.4	6420.7	5348.3	3294.4	9119	8534.9
Tmem143	1554.9	7674.4	6771.799999999999	4932.8	6355.5	6836
Slc35f5	7574.1	2673.9	4024.2	7451.7	6077.7	8453.7
Polr3g	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mal	6321.8	5091.700000000001	6392.9	6625.4	24.4	4510.200000000001
Dhx38	1050.3000000000002	7764.700000000001	6985	5231.700000000001	7477.5	4208.1
Cplx1	4687.799999999999	5131.1	394.29999999999995	5206.1	10618.4	8902.9
Myo10	6338.8	39.8	6337.5	6575.1	6342.1	3595.1
Emilin3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Taf1a	5700.6	6809.4	6738.6	5656.799999999999	7897.8	1858.6999999999998
Plekhg1	6189.4	4900.700000000001	6308.2	5067.8	484.2	6116.1
Hsp90ab1	1361.3	9334.4	5108.6	6446	5253.9	6604.200000000001
Car5a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mynn	8786.099999999999	6317.1	2876.7	6572.3	5198.799999999999	3879.5
Pxn	336.2	7966.6	9081.1	3906.3	7689.1	4126.5
Ddx20	6661.6	9644.3	1493.4	4922.299999999999	4476.9	8060.3
Syt2	917.8	5847.3	2003.8	5388.700000000001	11152.099999999999	9066.599999999999
Snai3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slc10a7	6540.8	5121.8	6660.1	5664.2	4340.1	2832.8999999999996
Gpa33	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Creb3l4	5639.9	2070.7	5717.4	5852.2	4643.4	5418.1
Rps15	2187.5	9765.8	6484.5	6339	4771.200000000001	4802.5
Flad1	4302.1	7097.7	5745.799999999999	4444.1	6599.1	4489.700000000001
Zfand5	6643	4114.4	3976	8631.900000000001	1097	10066.900000000001
Nsfl1c	9388.8	5067.1	3971.4	5825.6	2788.9	7256.6
Setd1b	3432	9183.4	7008.3	2933.2	7805.5	4634.5
1700013F07Rik	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Nbr1	7481.3	6045.5	2580.3	5554.6	6249	8484.099999999999
Olfml2b	6170.8	4845.5	6304.6	4769.3	855.9	6094.2
Gpnmb	5148.1	3793.1	5207.8	5497.5	5181.1	736.9000000000001
Fto	8087.9	9147.8	6571.6	3775.3	1801.6	4926.2
Aass	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Trappc11	6976	5374.9	2531.1	6838.1	5306.200000000001	8605.7
Txnl4b	9022.8	2847.8	3659.2	4480.4	6497.9	7176.4
5330417C22Rik	4929.6	1285.5	4983.8	5199.2	4890.4	4795.2
Camkk1	4615.4	4219.799999999999	5796.1	3166.8999999999996	5612.6	5472.8
Smim17	4837.9	3356.3	3175.7	5165.6	4780	4668
Ppp4r4	5168.1	100	5165	5405.4	5152.2	5096.4
Ehd4	4904.2	3455.2	4990.700000000001	5279.2	2312.2	4843.4
Prpf4b	3865	6471.9	2443.2	5817.6	9269.5	6437.3
Hdlbp	7686.700000000001	1063.6999999999998	3922.4	6591.299999999999	9861.8	5208.1
Narfl	6971	6182.200000000001	4522.5	3871.5	8825.1	1744.2
Defb36	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Galnt13	1075.6	5708.2	1936.6	8858.099999999999	8536.5	7422.5
Nsg2	4432.1	9152	3172	1845.6	9682.8	5070.299999999999
Dlk2	7468.6	8441	2329.8	1278.6	9157	4468.1
Ssna1	4721.9	9820	7055.3	5166.700000000001	1067.6	5149.700000000001
Def8	807.0999999999999	8887.7	5036.5	5167.9	6392.799999999999	8632.900000000001
Ddost	3276.3	10093.3	6292.7	2782.8999999999996	5834.9	6307
Ltv1	7213.299999999999	890.2	5114.200000000001	7434.7	5357.8	5687.7
Gda	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Mrs2	4809	7933.8	1167.4	3517.3	9062.900000000001	7358.5
Cndp1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Maneal	7709.1	4136.3	2719.3	6274.700000000001	7602.799999999999	3332.1000000000004
Abcg5	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lrp12	3499	8193.4	6271.8	7975.3	4075.3	3874.9
Hhipl2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fus	2251	8281.3	6904.6	6507.4	3937.7	5804.6
Tm2d1	8605	700.5999999999999	4848	7127.4	6082.3	7331.6
Pip5k1a	2527.5	9181.9	8014.5	3530.5	6081.9	4957.700000000001
Flnb	4785.5	994.4	6766.700000000001	7052.7	6778.7	5587.3
Cfap157	3488.3	5988.1	7468.700000000001	1996	5702.799999999999	7085.6
Bet1	8895.099999999999	7858.7	7072.4	3610.8999999999996	248	5600
Cks1b	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gnat3	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Yrdc	2018.9	7252.9	2771.7	6702.799999999999	7757.4	9427.7
Cyp2f2	771.9000000000001	4533.8	6030.4	6225.6	5877.3	5157.700000000001
Stx11	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cwf19l2	6672	6592.200000000001	3686.8999999999996	5657.5	3941.9	7577.2
Slc9a2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Clpb	8450.6	652.5	3013.1	5716.799999999999	8322	7306.8
Rem1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dyrk3	5062.2	628.8	5086.8	5318.2	5029.5	4957.299999999999
Fam57b	4462.9	8869.7	803.8	2815	9502.7	7168.1
Fopnl	6725	5307.299999999999	3988.7	4813.2	4381	6437
Shisa6	9781.6	140.1	2343.9	5099.1	9761.6	6355.7
H2afy2	3807.5	5640	5260.700000000001	7305.8	6917.700000000001	3447.1000000000004
Fam212b	4398.1	7161.4	8264.3	3576.8	8090.3	107.69999999999999
Padi6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Dnah9	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Slc41a3	7283.4	142	3824.6	7504.700000000001	7178.2	5908.4
Coro2a	919.8	3848.9	5312.299999999999	5551	5188.5	5114.5
Cacng7	8471.900000000001	1197.6999999999998	4234	6455.9	10905.7	3087.4
Aifm2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Rnf185	6615.5	7494.6	3095.2	5675.9	6206.2	5185.3
Cd163	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Csnk2a2	4988.7	7695.8	4608.5	6129.1	3634.1000000000004	8417.9
Iws1	1288.2	4069.4	6726.9	4559.799999999999	8760	8386.8
Meis3	7620.7	8537.400000000001	1203.9	2611.1	9227	4248.1
Ncoa7	5564.6	738.3	2849.5	9046	6467	9668.6
Mettl11b	5079.6	538.5	5100.2	5334.4	5048.4	4981.6
Insr	2172.8999999999996	10287.7	4821.3	6115.7	3489.7	7578.5
Cdk2ap2	3787.1	2265.8	3840.4	4152	3800.8	3747.5
0610010F05Rik	4878.8	9371.099999999999	2820	5059.200000000001	8393.3	4349.9
Zbtb49	6795.5	5399.8	2217.7	4797.200000000001	5835.2	6506.3
Cacng8	8327.3	7571.4	1365.7	1951.4	8322.099999999999	4471.6
Nans	3098.3999999999996	3277.5	5965.200000000001	6090.7	5775.9	5502
Cox7c	8432.6	6699.7	652.3	4455.7	4760.1	10114.8
Stx1a	4448.4	4361.7	5883.2	6089.6	5759.4	2069.1
Paf1	4898.299999999999	2212.3	6853.4	8650.2	2116.4	9617.7
Dmd	4975.299999999999	1058.3000000000002	5020.4	5242	4937.4	4848.299999999999
Chd2	2260.7	8560.9	5951.7	3982	6525.8	7359.9
Ccdc70	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Trim14	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Fscn1	6488.2	5282.3	6559.1	6830.9	848.9	2966.3
Rab5b	7752.3	10338.2	5969	5179.7	3446.6000000000004	1670.5
Use1	8680.3	4377.7	8351.3	3240.7	3402.7	6963
Casp6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Eif2ak4	8042	9789.5	1605.6999999999998	4431	6874.5	3400
Nsun2	2333.1	7246.700000000001	4619.6	7754.2	3387.3999999999996	8138.7
Cdt1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pdgfc	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gipc2	2165.5	3435	6076	6181.8	5867.6	5706.2
Egfr	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Foxa1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Cdh15	15.6	5134.6	5164.9	6609.8	6301.2	6182.1
Gtf3c6	8640	8045.799999999999	7347.1	1406.9	5011.7	3035.5
Il17a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Wdr34	3567.7	3969	8959.3	2332.4	8728.7	5487
Trmt44	6674.6	6450.5	7939.299999999999	5852.2	4529.700000000001	1318
Dtymk	3705.1000000000004	9362.4	5285.5	6220.1	6162.1	2203.8999999999996
Sipa1l2	6076.6	7164.6	8517.3	7294.700000000001	3169.7	1095.1
Atf6	7135.700000000001	7429.7	3601.9	6983.6	4977.2	4118.299999999999
Fndc3a	5076.7	8600.3	8391.5	7212.9	1572	3428.8999999999996
Chd6	8817.4	7790.799999999999	1911.1	4392.8	4540.1	6774.9
Trim68	6370.9	5097.4	6520.2	3722.6	1026.5	6323.700000000001
Gnai1	4460	2621.5	6660.8	9631.7	769.9	10189.5
Poln	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Urb2	5590.5	4152.299999999999	4778.700000000001	5874.8	5540.2	2921.9
Lonrf2	376.1	4769.9	2970.1000000000004	6947.799999999999	10934.8	8316.3
Esrrg	6761.1	5710.9	108.6	3223.8	6719.8	6697.4
Syt5	5370.799999999999	5137.8	6695.6	3865.5	6506.6	4000.8
Tet3	1617.3	10019.599999999999	8767.7	6852.200000000001	2578.2	4506.1
Nif3l1	9987.7	5605.299999999999	3563.2	3758.5	3293.5	8232.2
Fgd6	5207	3861	5303.5	925.3	5205.9	5176
Socs4	5633.6	4191.2	4789.6	5919.700000000001	5580.200000000001	2661.3
Rdh10	9341.5	470.6	4656.299999999999	8342.5	5828.1	5819.799999999999
Cldn6	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Il17f	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lrriq4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Pax2	5105.6	3690.3	1743.1	5488.1	5033.4	4928
Dpp4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
S100a4	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Swsap1	4738.3	3248.6	4792.6	5088.200000000001	4753	2936.8999999999996
Cldn9	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Lrrc34	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Papd7	4550.5	8878.6	5822.6	3577.8	8145.1	3609.8
Grifin	6244.5	4969.9	6334.200000000001	630.5	6256	3867.8
Fezf1	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Gatsl3	4848.799999999999	3355.7	4970	2916.7	4852.2	4757.799999999999
Snrpb	1455.1	9476.2	4845.9	6503.8	6409.1	5336.1
Lrrk2	5036.2	755.6	5068.2	5298.2	5003.6	4924.8
Il23a	3787.1	2265.8	3840.4	4152	3800.8	3747.5
Orc2	3449	7396.8	3495.4	7355.1	5034.5	7819.9
Spint2	2817.8	2629.7	5417.299999999999	7935.1	7004.1	7385.299999999999
Usp14	4106.5	5318	2616.3	7948.9	6467.9	9104.4
