Gene	granule	basket	astrocyte	oligo	opc
Tmem212	3571.5	3445.5	4211.5	3479.5	3376.25
Scn7a	3571.5	3445.5	4211.5	3479.5	3376.25
1700021F05Rik	7315.5	7155.75	6429.75	4276.625	2021.5
Klc2	7069.25	1149.25	4000.75	5860	10106.375
Traf3ip2	5776.75	8342.875	5593.125	5842.625	1798.25
Rbm6	7915	5042.5	4241.25	5718.5	5206.375
Helq	4758.25	4616.625	5261.625	3109.5	4565
Tspan13	5077.875	466.25	8154.875	7852.625	5941.75
Cirbp	9895.25	5739.625	1982	2656.25	8268.5
Myg1	5920.875	1250.125	8443	3957.625	8034
Baiap2l2	7921.625	7785	6149.25	628.625	4676.375
Cntn4	781.375	2797.875	8783.25	8507.75	6788
Psmc4	4387.25	4718.875	6774.625	2995.875	6219.75
Anxa4	7074.625	6972	818.625	3353.25	6966.625
Esrra	8422	3699.25	1475.625	7928.875	6130.125
Kcna2	5901.625	522.25	7979.125	10976.875	4347.625
Tbx20	3571.5	3445.5	4211.5	3479.5	3376.25
Mapre1	6130.625	4290.75	7252.375	1618.5	6755.5
Prdx5	3181.875	3161.75	8378	5631.875	8566.125
Spint1	3571.5	3445.5	4211.5	3479.5	3376.25
Oxa1l	2868.125	2700.375	8641.25	7750.125	7546.625
Fyn	6769.75	9838.125	1885	6229	3060.75
Sirt5	8316.625	3580.625	3519.5	6267.25	6931.75
Coro6	6854.25	796.125	3590.375	7875.875	7777.125
Pfdn5	8750	5817	1172.375	2959.75	9543
Thap1	5089.5	6487.25	6822	6405.5	730.625
Slc7a7	3571.5	3445.5	4211.5	3479.5	3376.25
Fam134a	7732.125	3843.625	7697.625	5646.75	1994.25
Tmed2	2103.375	4152	6340.625	6718.125	9449.125
Bmp2	4984.5	4842.5	5474.125	4908.5	2111.25
Tax1bp1	7064.75	3800.25	7284	3716.625	7321.125
Lmo1	3571.5	3445.5	4211.5	3479.5	3376.25
Chic2	5672.125	8605.125	4234.125	7566.125	1350.875
Hao1	3571.5	3445.5	4211.5	3479.5	3376.25
Snx5	4101.125	8138.125	8259.125	5619	1192
Krt32	3571.5	3445.5	4211.5	3479.5	3376.25
Alpl	3571.5	3445.5	4211.5	3479.5	3376.25
Rfxank	5919.625	5764.5	4518.25	5825.875	2815.375
Tor1b	1607.25	5739.875	4768.375	9661.625	7e3
Polr3gl	4877.375	4749.75	2807.625	4803.25	4679.5
Lgr5	6257.875	6108.875	6620.625	3322.5	2983.125
Ntrk3	5360.375	10793.375	3272.125	8213.75	1068.625
Mon1a	3571.5	3445.5	4211.5	3479.5	3376.25
Tmcc2	4305	6947.125	7212.875	419.5	6690.25
Supt4a	2640.875	5014.5	2352.125	10220.875	8751.75
Tmem50b	3339.125	1925.125	7983.875	7043.75	9300.25
Arhgap30	5895.75	5744.75	3014.5	4489	5694.5
Krt35	3571.5	3445.5	4211.5	3479.5	3376.25
Dnajc11	8714.75	3771	4197	7693.875	3239
Pde4dip	1795.375	5188.375	5484.375	9757.25	7304.375
Nus1	4301.5	7942.625	4106	2078	8069
Mst1r	3571.5	3445.5	4211.5	3479.5	3376.25
Tubb5	1965.25	5465.25	7917.75	7778.875	6680.5
Psmb6	8208.875	7777.125	6266.75	1525.875	3294.75
Pfdn6	4832.125	4700.875	2993.375	4752.125	4627.625
Krt36	3571.5	3445.5	4211.5	3479.5	3376.25
Herpud2	5686.625	10163.25	1517.875	6186.375	3863.5
C1ql2	7045.5	6925.125	7428.25	3715.625	278.25
Tmx4	3530.5	1411.625	8011.375	10068.625	5559.125
Rcor3	1518.125	5746.375	9701.125	5890.875	5475.25
Syt3	1347.125	2905.5	8511.875	8209.375	6645.625
Nell1	3571.5	3445.5	4211.5	3479.5	3376.25
Kif26a	3571.5	3445.5	4211.5	3479.5	3376.25
Rnf8	6300.5	1779.625	4514.125	7302.25	8196.5
Sar1b	5424.25	5574.375	10445.25	2649.625	3586.25
P2ry1	5461.125	5353.125	367.625	5408.75	5316.75
Usp27x	1280.625	8388.125	5792.375	10002.75	3850.75
Hspb7	3571.5	3445.5	4211.5	3479.5	3376.25
Gart	8407.375	4375.875	5108.125	4097	5802.75
Abcg2	4928.75	4787.375	5427.5	4852.5	2321.125
Col11a1	6925.75	6797.125	7302.625	4185.625	222.875
Krt13	3571.5	3445.5	4211.5	3479.5	3376.25
Mpi	5909.25	5532.25	1348	7394.75	9748.5
Bicd2	5951.75	3757.75	4781.625	5668.25	5542.875
Got2	7561	1276.375	7263.5	3586.625	8835.625
Sptlc2	8498.75	7973.875	5621.625	797.25	4828
Tbc1d22b	5676.375	5576.25	8150.125	7167.75	2412.625
Supv3l1	4453.875	909.375	9329.375	7738.125	6145.125
Shank1	3571.375	140.5	8958.875	8686.25	6283.625
Ikbip	5221.375	5113.625	1312.875	5176.875	5069.875
Repin1	6818.625	3562.875	7014.875	4761.375	3656.5
Ccdc167	3571.5	3445.5	4211.5	3479.5	3376.25
Dcps	3571.5	3445.5	4211.5	3479.5	3376.25
Echs1	6522.125	4153.875	6446.125	2843.625	6144.75
Cdc7	1597.875	3376	10545.125	7989.25	5207.875
Pkn2	3620.75	7679.5	5204.375	6932.875	4765.25
Ak5	8394.125	4525.75	8427.625	322.125	5993.75
Zfp775	6682	9321	8150.25	3051.5	951.25
Abo	3571.5	3445.5	4211.5	3479.5	3376.25
Lmbrd1	524	6718	4228	9444.875	7873.625
Mlkl	4557.75	4415.125	4143.125	4449	4333.875
Ebf1	955.375	7017.625	7308.5	6896.625	3443.75
Ebf2	3571.5	3445.5	4211.5	3479.5	3376.25
Prok1	3571.5	3445.5	4211.5	3479.5	3376.25
Tars2	6337.875	3788.75	6536	2893.125	5959.75
Dnajb12	3151.375	4695.375	4418.625	7524.125	9790.625
Bri3	6126.375	5976.125	6482.375	5112.25	1003.875
Huwe1	6531.25	4029.25	7613.875	2747.75	7234.5
Baiap2l1	3571.5	3445.5	4211.5	3479.5	3376.25
Krt19	3571.5	3445.5	4211.5	3479.5	3376.25
Tmem35b	3455.5	6398.125	7100.625	7835.625	3834.375
Zmym6	5901.25	2197.625	4971.375	8456.875	7132
Eea1	5782	9151.25	5295.5	4535.375	3633.875
N4bp2l1	2262.125	6019.25	6327	5599.75	8751
Fam151a	5376	5266	707.625	5327.375	5227.875
Ano2	3571.5	3445.5	4211.5	3479.5	3376.25
Cdx4	3571.5	3445.5	4211.5	3479.5	3376.25
Csrp1	7344.625	7241.75	1068.5	2263.25	7248.75
Acot11	6602.75	6475.125	305.375	6544.5	5198.875
Txnl4a	5987.625	3523.5	5401	5423.625	8257.5
Krt14	3571.5	3445.5	4211.5	3479.5	3376.25
Snx20	3571.5	3445.5	4211.5	3479.5	3376.25
Spaca9	7514.875	3824.375	3889.5	4350.125	7123.125
Slc9a3	3571.5	3445.5	4211.5	3479.5	3376.25
Slc24a2	9271.125	2665.75	9433.75	366.625	5900.25
Tmem218	3117	6190.75	2685.125	7474.125	9287.125
Mcam	5381.625	8945.5	10463.75	1058.5	2611.125
Usf1	4826.25	4700.625	3023.5	4749.625	4622.75
Igfbp5	1279.625	5340.375	5719.5	5119.25	5025.625
Coch	3571.5	3445.5	4211.5	3479.5	3376.25
Cldn7	6810.625	6679	1308.25	6245.5	3985.125
Tmem179	3571.5	3445.5	4211.5	3479.5	3376.25
Kmo	3571.5	3445.5	4211.5	3479.5	3376.25
Vars	4656.125	4512.25	3748.25	4554.25	4440
Cbx2	3571.5	3445.5	4211.5	3479.5	3376.25
Slc4a8	7979.625	569.875	7867.625	3179.25	9686.875
Rdh14	2989.375	4867.375	5320.875	4716.75	4620.125
Gpc6	7904.625	4097.25	1593.875	7647.25	6187.875
Bcas2	6465.625	5587.625	2859	8051.25	3799.625
Cdc34	5944.875	7617.375	5155.75	6195.75	1215.625
Phlda3	7893.375	7745.625	5927	887.625	4016.125
Lamtor5	5970.375	2878.75	5098.25	6738.875	6637.375
Iqgap1	4680.125	7964.875	8109.125	228.375	6652.25
Oprd1	3571.5	3445.5	4211.5	3479.5	3376.25
Car12	5177.5	5054.125	1554.125	5117.125	5006.875
Cwc27	1801.75	6108.75	7654.25	7650.5	4556
Tstd1	6774.625	6044.875	1274.25	6673.75	4658
Emc7	7690.375	5358.625	4978.25	6144.25	2798.875
Rpf1	4747	4616.25	3341.75	4658.75	4544.125
Intu	8717.375	4925.875	1578.25	3315.875	10057.25
Vps18	3571.5	3445.5	4211.5	3479.5	3376.25
Ube2g2	9854.625	6267.875	3771.125	4126.375	3132.625
Irgc1	3571.5	3445.5	4211.5	3479.5	3376.25
Krt16	3571.5	3445.5	4211.5	3479.5	3376.25
Ankrd34a	2813.125	3226.125	7959.875	8305.625	7291.75
Ranbp9	3677.875	6106.25	5525	5692.375	7367.375
Ccnl1	5005.75	8609.75	4453.125	1036	9059.5
Lix1l	5782	9308.5	4011.75	7620.875	1561.125
Jade2	7729	2015.75	6317.375	4000.75	7676.625
Fh1	1931.125	4854.875	7977.25	8403.875	4996
Hnf1a	3571.5	3445.5	4211.5	3479.5	3376.25
Krt17	3571.5	3445.5	4211.5	3479.5	3376.25
Thap3	6046.875	5891.5	5175.375	5737.25	2743.875
Mcm6	3099.25	4828.5	5294.875	4686.375	4587
Gpr179	3571.5	3445.5	4211.5	3479.5	3376.25
Chd8	5632.5	7131.875	3983.75	2293.875	9582.375
Clrn2	3571.5	3445.5	4211.5	3479.5	3376.25
Atp6v1e1	7272.125	4237.25	7463.5	1586.875	9039.875
Ar	3571.5	3445.5	4211.5	3479.5	3376.25
Gsx2	3571.5	3445.5	4211.5	3479.5	3376.25
Ppm1g	4388.625	5886.375	2817.125	7599.75	7085.25
Cbx4	8620.125	7842.5	4868.125	2954.125	3683
Nipa1	7340.375	7813.125	6336.5	1665.875	4280.75
Klhdc7b	3571.5	3445.5	4211.5	3479.5	3376.25
Socs7	623.25	6407.625	4932.125	9828.625	5917.5
Slc43a1	6240.875	2329	6411.625	5944.125	4411.75
Axl	7390.75	7284.75	439.125	7384.5	2683.625
Ido1	3571.5	3445.5	4211.5	3479.5	3376.25
Dll4	3571.5	3445.5	4211.5	3479.5	3376.25
Slc25a18	8170.375	8040.125	615.5	6381.5	3739.5
Dio1	4709.5	4567.625	5210.125	3311.875	4513.5
Sept7	6050.625	8374.75	3648.5	268.125	10189
Sun5	3571.5	3445.5	4211.5	3479.5	3376.25
Pianp	3530.5	2887	10588.125	5825.125	7381.875
Foxo1	8269.875	8144.375	1924	2686.75	6215.75
Rgs12	8187	8057.25	731.5	6145	4206.375
Spag9	5500.125	10121.75	4184.125	2606.5	5255.5
Dcaf10	1437.625	3347.75	7592.125	7547	9670.5
Eif1	9689.5	4154	8034.75	4948.125	1554.5
Gzmm	4669	4523	5163.125	3468.625	4468.125
Klf16	3571.5	3445.5	4211.5	3479.5	3376.25
Phf13	6854.125	6721	6638	3262	2759.75
Dock1	8734.875	8634.25	5981.25	1264.5	2758.5
Tor1a	2128.625	5911.25	5741.875	4909.75	10007.375
Bloc1s4	8289.375	5842.625	3474.5	4021.25	5255.625
Capg	3571.5	3445.5	4211.5	3479.5	3376.25
Slc16a4	901.375	3063.25	6672.25	9881.625	8076.125
Ipo4	4590.75	4449.5	4010.375	4487.5	4370.125
Gast	3571.5	3445.5	4211.5	3479.5	3376.25
Arhgap23	7056.625	10230	6316	226	4422.875
Stom	6600.125	6470.375	1154.125	6562.5	4385.5
Exoc3	8210	5693.125	1606.875	5437.375	6062.5
Klhl21	6788.5	6665.625	2270.875	2860.5	6654
Tbc1d16	1738	7405.25	6169.25	8346	5617
En1	6197.75	6025.25	6557.5	2394.625	3566
Hnrnpd	2144.25	5783	7563.625	6040	7474
Gipc3	3571.5	3445.5	4211.5	3479.5	3376.25
Ddit4	9270	5731.125	3754.375	6129.5	2191.25
Arhgef26	5484.875	5374.875	272.25	5430.5	5340.875
Ftsj1	5851.375	4245.875	5832.375	5488.25	7109.25
Nptx2	3571.5	3445.5	4211.5	3479.5	3376.25
Ceacam18	3571.5	3445.5	4211.5	3479.5	3376.25
Sipa1l1	5451.5	1611.625	4507	7759.75	9145
Bpifb2	3571.5	3445.5	4211.5	3479.5	3376.25
Wdr83	5072.375	8488.75	3381.5	1775	9491.75
Lcn10	3571.5	3445.5	4211.5	3479.5	3376.25
F11r	3571.5	3445.5	4211.5	3479.5	3376.25
Rnf123	5788.625	3869.5	9532.375	7796.625	1568.75
Efcab6	6291.625	1704.75	5305.875	5988.25	5881.5
Lap3	9896.875	3382	6832.875	1578	6925.625
Hap1	7123.125	7018.875	1631.125	7130.75	2279.875
Mast2	4155.375	5294.125	9142.125	5849.875	4111.5
Efnb2	7560	3545.125	2550.75	8621.625	5951.375
Abhd17a	6538.75	6413.25	6917.5	3972.625	838.25
Bzw2	5204.5	1024.25	6795.625	6322.25	6238.875
Arhgef7	1577.375	6990.5	10224.5	3728.125	6156.375
St3gal3	4419.375	4168.75	9558	6872.125	3632.625
Rbm15	3105.875	6671	5872.625	7199.625	7119
Plaur	4887.875	4756.5	2760.875	4813	4686.625
Zbtb11	2190.625	5278	8980.875	4161.875	7775
Ophn1	8861.5	8761.25	4151.375	5377	193.125
Fam196a	10968.25	6933.375	6444.375	1419.5	2838.625
Dhps	9791.25	6657.375	3037.875	3060.875	5947.375
Amn	3571.5	3445.5	4211.5	3479.5	3376.25
Sorbs2	6309	2891.375	9820.25	8140.25	1334.625
Ankmy2	3904.5	1227	8419.625	9311.5	5538.75
Ccdc59	5493.5	8187.375	3688.375	916	9453.875
Stard5	134	3030	7397.875	8293.5	9681.5
Slc16a2	5638.75	7732.875	2621.25	7615.75	3797.75
Esrp2	3571.5	3445.5	4211.5	3479.5	3376.25
Ccdc81	3571.5	3445.5	4211.5	3479.5	3376.25
Nrm	4936.75	4806.125	2577.375	4854.75	4739.625
Il16	44.25	3105.5	7482.625	8418.25	8355.375
Cdc42bpb	9478.875	7547.25	3569	1857	6448.5
Zfp462	10370.625	7389.875	5214.875	4871	947.375
Ung	8288	7913	3496.375	8241.5	629.375
Rab8b	8215.25	8092.375	5492.5	3545.5	1841.125
Serpine2	8472.5	8354.875	384.125	5712.625	3888.75
Pigx	7481.375	2767.625	5164.875	5771.625	5427.75
Jup	4867.125	4732.25	2853.25	4790.125	4667.125
Cep95	4962	6480.5	2590.5	7953.125	8432.25
Slc6a18	3571.5	3445.5	4211.5	3479.5	3376.25
Cox18	2960.375	3832.375	6645.875	6157.25	6065.625
Dstyk	5021.875	9321.875	7459.5	5906.625	1692.75
Dhx15	4875.125	9419.375	5493	2181.75	7177
Sptan1	5291.75	1617.75	8062.375	10164.875	4954.375
Ubr4	7526.75	3515.5	1694.25	6743.75	9436.75
Bpifb3	3571.5	3445.5	4211.5	3479.5	3376.25
Wdr81	3571.5	3445.5	4211.5	3479.5	3376.25
BC005624	4284.5	5737.75	7845.5	1371.375	7404.75
Jund	8419.5	10827.75	2910.625	2896.625	3506.5
Gaa	5018.375	4894.5	2211.25	4951.5	4827.5
Rae1	4397.375	7588.625	4809.625	7794.375	3437.375
Ecel1	3571.5	3445.5	4211.5	3479.5	3376.25
Rnf34	7277.375	7486.625	7916.375	3632.125	2040.25
Ap4s1	4061.125	2652.625	6659.75	6162.75	6076
Kcnc4	6609.375	794.125	3736.75	10088.25	7338.875
Orai1	3571.5	3445.5	4211.5	3479.5	3376.25
Tspoap1	8485.375	3105.25	2657	9511.5	4222.375
Spen	7698.25	7962	3613.625	2071.5	6292.375
Strn3	3900.125	7714.375	6217.625	5903.875	3878
Slc15a2	6805.875	6680.875	381.875	6757.625	4557.375
Foxp3	3571.5	3445.5	4211.5	3479.5	3376.25
Wdcp	4848.875	4701.125	5333.25	4754	2666.25
Pard3b	4850.625	4719.125	2928.75	4767.375	4646.875
Fa2h	7273.75	7161.25	7632.25	192.625	3171.5
Bcl2a1b	3571.5	3445.5	4211.5	3479.5	3376.25
P3h4	3571.5	3445.5	4211.5	3479.5	3376.25
Scamp2	7946.75	6112	3857.125	1832.25	7601.5
Jazf1	2092	6522.125	7453	7458.5	5616.5
Hectd1	1694	6198	6243.75	5611.625	8891.125
Zbtb17	7861.75	6159.25	6705.375	1027.5	6180.75
Ccdc22	5934.875	5782	4131.125	5847.25	3635.25
Srcin1	2884.25	5748.625	10570.75	395.625	8978
Lactb	3900	7891.5	5129.875	7736.125	1742.5
Abcb7	4456.875	5881.25	6245.25	3247	5677.625
Ntf3	1561.25	5338.375	6333.625	5850.625	5760.5
Ilvbl	7821.25	5676.125	4537.75	1317.625	6753.375
Snapc3	1494.875	4332	7741.875	7658.875	7492.25
Zbtb48	6817.625	6695.875	3302.75	6522.25	2688.875
Yap1	5460.875	5351.375	371.875	5407	5315.125
Ythdf2	4944.5	7194	4692.875	7683	2559.75
Eif4a3	3571.5	3445.5	4211.5	3479.5	3376.25
Slc2a1	7966.25	6596.125	3343.875	1792.5	7639.125
Ak8	3571.5	3445.5	4211.5	3479.5	3376.25
Apeh	7984.125	5580.25	3763.5	2824.375	6778.375
Chac1	3571.5	3445.5	4211.5	3479.5	3376.25
Nt5c3b	4835.125	3378	5176.75	4570.375	4470.75
Tmcc1	5097	6915.125	3008.75	8658.625	5456.75
Ddx55	5508.25	4280.5	2274.625	5798.75	9475.375
Pla2r1	2943.125	524	7683.75	7255.75	7206.625
Rasgrf1	2564.25	5382.75	9301.375	1430.125	8991.375
Usf3	1085.75	6422.125	7027.75	5019.25	9290.125
Ylpm1	7288.25	4351.875	7310.375	1629.25	8836.5
Hes6	7071.375	6967	3532.375	7080	475.25
Glt6d1	3571.5	3445.5	4211.5	3479.5	3376.25
Psip1	1132.375	5823.5	8824.75	3371.75	9460.25
Rbm38	4976	4848.75	2400.875	4909.625	4778.875
Card14	3571.5	3445.5	4211.5	3479.5	3376.25
Kcna5	5184.125	5070.375	1503.5	5132.625	5024.5
Fkbp10	5044.75	4922.75	2094.625	4976.25	4854.125
Uba7	6498.5	6375.25	787.625	6450.625	4950.625
Pef1	3428.5	5721.375	5073	5597	5486
Kcns3	4726.75	4580.5	5211.5	4627.375	3160.25
Ano5	9232.5	5426.375	4659.125	8062.75	1023
Surf6	6310	6157.875	3835.375	6247.5	2467.625
Ulk3	5099.875	3374.875	2314.875	10499.375	7884.75
Cd164l2	3571.5	3445.5	4211.5	3479.5	3376.25
Ass1	3571.5	3445.5	4211.5	3479.5	3376.25
Prss56	3571.5	3445.5	4211.5	3479.5	3376.25
Uprt	6851.5	7841.375	4114.5	3650.875	3997.875
Drap1	6828.375	6520.625	1851.25	3496.75	6697.25
Zfp428	5523.625	9268.125	4425.25	2127.375	7236.875
Tsfm	5213.25	4002.875	7273.875	3827.125	8928.75
Slc26a11	6477.625	6340	1691.375	6427	4253
Wdr46	3769.125	6709.25	5120.5	8176.5	2599.75
Zdhhc15	3571.5	3445.5	4211.5	3479.5	3376.25
Ctcfl	3571.5	3445.5	4211.5	3479.5	3376.25
Emc1	6258	5237	4019.5	8684.5	4118.75
Avil	1602.75	4750.5	4989	7610.25	9090.375
Bpifb4	3571.5	3445.5	4211.5	3479.5	3376.25
Hcrtr1	4760.125	4617.5	5248.125	4668	3011.5
Cpt1b	6096.5	5948	2837.5	4393.5	5896.25
Cplx3	3571.5	3445.5	4211.5	3479.5	3376.25
Rack1	9461.375	7829.125	4449.5	1696.125	4028.75
Gmeb1	5032.125	4900.75	5556.625	1966	4850.5
Mamstr	1880.125	6591.375	4211.625	6392	6284.875
Kpna2	3571.5	3445.5	4211.5	3479.5	3376.25
Bsg	8012	2470.125	6254.625	6280	6015.75
Nrbp1	7548.5	5509.75	4794.25	1865.5	8974.625
Ryr3	5390.25	5280	654.25	5338.125	5246.75
Chkb	7287.5	6145.25	2413.5	3463.25	8283.75
Trim41	7926.5	6140	1200.625	3861.875	7537.125
Chrnd	3571.5	3445.5	4211.5	3479.5	3376.25
Dhx36	4498.875	4427.125	7019	7073.625	6966.25
Rnf213	10634.625	5627	922.375	3774.875	7550.75
Ece1	3571.5	3445.5	4211.5	3479.5	3376.25
Cnbp	892.125	5720.125	4523.25	8331.75	8553.125
Hhat	3571.5	3445.5	4211.5	3479.5	3376.25
Elmod3	7324.5	7158.875	4101.625	2323.5	6019.5
Pck1	3571.5	3445.5	4211.5	3479.5	3376.25
Mboat4	4974.5	4840	5470.5	4898.75	2131.5
Morf4l1	5227.375	7349.125	4411.375	2124.125	8820.25
Vps26a	1249.25	5118.25	7345.75	9555.625	5937
Mrps18c	5617.25	5639.125	3612.875	3487.625	9279
Kcnh1	175.375	7039.875	7421.5	4079.5	6918.125
Dusp26	5929.125	1935.75	10013.5	7336.75	3540.75
Lman1l	3571.5	3445.5	4211.5	3479.5	3376.25
Endov	9456.75	6305.5	3217.5	6932.625	2576.5
Rtn4rl2	6088.75	3217.375	6264.125	5811.25	4163.5
Prr22	3571.5	3445.5	4211.5	3479.5	3376.25
Kansl1l	7054.875	10624.25	3970.125	5873.25	1097.125
Ankrd13b	4260.125	3918.5	8270.5	2376.75	8083.375
Rmnd5a	387	5933.5	6922	8088.375	7102.75
Per2	6287	6149.875	1872.125	6232.375	4208
Sp1	6263	7115.75	2026.375	4619.625	6910.25
Sptb	337.125	8019.25	8241.5	6488	4267.875
Nod2	3571.5	3445.5	4211.5	3479.5	3376.25
Itga10	3571.5	3445.5	4211.5	3479.5	3376.25
Flt1	3571.5	3445.5	4211.5	3479.5	3376.25
Trim9	5438.125	1386.125	8071.625	10412.875	4850.75
Ndufa9	2455	3446.125	7421.375	9036.125	6940.125
Traip	3571.5	3445.5	4211.5	3479.5	3376.25
Yipf1	4582	4440.875	4048	4476	4361.25
Pqlc1	4604.625	1687.625	5492.875	7933.375	9745.75
Nrros	3571.5	3445.5	4211.5	3479.5	3376.25
Pex11b	1770.375	3703.75	8333.5	9929.25	4851.875
Camkv	3571.5	3445.5	4211.5	3479.5	3376.25
Fam212a	3571.5	3445.5	4211.5	3479.5	3376.25
Mst1	6954.25	6841.75	3970.375	365.875	6822.25
Ino80	3091.375	7233.125	7437	7734.625	4000.625
Plekhg3	6900.375	9499.25	8454.5	170.375	3412.875
Kcnv2	4859.875	4714.5	5342.125	4764.875	2629.125
Hikeshi	8077	5634.125	6724	4799.75	2976.875
Nptx1	111.125	4235.875	7647.125	6463.375	9645.125
Bsn	588.625	3058.5	6867.5	10100.375	7994.875
Magee2	3881.25	1111.125	7172	6699	6628.375
Pmepa1	4970.625	4843.375	2408.375	4901.375	4771.875
Cbl	5689.125	2064.75	4212.875	7374.125	9387.625
Opn3	4809.5	4667	5300.5	4717.375	2811.125
Acsbg2	4994.375	4870	2308.375	4930.875	4798.25
B3galt4	5332.875	5221	5845.875	5313.375	592.125
Pmf1	4831.125	8241.625	5541	2302	7933.375
Ndst4	3571.5	3445.5	4211.5	3479.5	3376.25
Zfp384	5637.125	7194.5	4240.25	5192.75	5788.375
Klhl10	3571.5	3445.5	4211.5	3479.5	3376.25
1700021F07Rik	3571.5	3445.5	4211.5	3479.5	3376.25
Nps	3571.5	3445.5	4211.5	3479.5	3376.25
Soat1	6172.25	6033.875	2682.375	3894.875	5979.375
Rad23b	3960.375	1683.375	6782.375	9526.375	6652.375
Ippk	1826.875	3223.75	8500	5710.875	9249
Saraf	3237.75	5125.25	6333.875	6179.125	8901.75
Nol9	7010	5362.5	2759.625	7070.5	8176.625
Dars	8100.375	6488	1315	6085.625	5154
Ovol2	3571.5	3445.5	4211.5	3479.5	3376.25
Pld2	6578.25	6453.25	548.5	5131.5	6436
Arcn1	3650.875	5536.375	7126.125	7176.75	7086.75
Ahrr	3571.5	3445.5	4211.5	3479.5	3376.25
Rptor	7561.125	5568.875	4887.125	5573.875	4153.375
Sppl3	5329	9538.75	4733	3854.5	4988.625
Bptf	5849.375	9963.5	6102.25	2049.75	3634.125
Pinlyp	6389	6254.375	2180.25	6336.5	3871.75
Cgn	5257.25	5135.5	5780.75	1026.375	5107.625
Gtf3c4	1853.25	5571.5	3355.125	7838.375	9993.625
Ociad1	3980.375	7641.125	8657.125	3437.125	3950.125
Qrsl1	7048.625	3954.75	7672.375	1797	8859.125
Vgll4	7345.125	10456.75	1553.625	5457.875	3707.125
Prkab1	5710.125	3495.875	7244.625	6869.375	2173.625
Wdr64	3571.5	3445.5	4211.5	3479.5	3376.25
Ppfibp1	7014.125	6901.25	7391.75	898	3242.875
Adgrb3	3002.375	853.125	6489.25	10364.625	8043.375
Klhl11	5793	7432.125	6551.75	5422.5	1038.625
Shb	6526.25	6387.25	6895.5	1070.375	4224.375
Mat2b	4803.625	9056.875	3031	7303.5	4019.375
Slc43a3	5215.125	5092.5	5720.125	5175.25	1102.125
Ipo11	7031.5	5851	7201.5	4490	1900.75
Amt	5595.5	9870.875	3248.875	7278.375	3119.25
Zfp691	8653.375	8153.375	1521.25	4884.25	4674.875
Cyp2s1	3571.5	3445.5	4211.5	3479.5	3376.25
Dtx2	3571.5	3445.5	4211.5	3479.5	3376.25
Slc38a5	5571.5	35.25	6017.25	5449.375	5373.5
Cfap161	3571.5	3445.5	4211.5	3479.5	3376.25
Hsd17b10	6093.625	2612.375	4885.375	5795.375	5673.125
Dst	8186.875	10154	3779.5	735	5748.5
Fbl	6376.5	6251.25	3177	6334.5	3023.625
Ing4	7787.75	5817	5023.5	2011.875	5216.25
Wdr4	3571.5	3445.5	4211.5	3479.5	3376.25
Igf2	3571.5	3445.5	4211.5	3479.5	3376.25
Acly	6010.375	5868.625	2588.5	4542.75	5812.625
Rab3a	3425.75	104.75	8735.625	6217.375	9730.875
Tcta	7842.875	4669.875	5546.375	3814.5	7857
Slc12a3	3571.5	3445.5	4211.5	3479.5	3376.25
Pdgfra	7263.125	7150.75	7621	3314.75	83.375
Clec1b	3571.5	3445.5	4211.5	3479.5	3376.25
Lrrc4c	7252.75	7139.375	7619.125	2988.375	435.125
Tmem86a	5175.5	5060.125	1541.375	5122.25	5014.875
Fbxo45	1030.25	5951.5	8014.125	5452.125	7896.625
Gpr149	3571.5	3445.5	4211.5	3479.5	3376.25
Mpv17l2	4977.875	4849.25	5498.375	2174.625	4803.875
Crbn	1296.5	4152.375	6505.75	6926.125	10120.625
Pln	2670.5	7455.625	1941.375	10461	6125.25
Sec22b	2805.75	5802.75	8119.125	9471.875	2719.125
Tbc1d2b	5581.125	8058.125	1063.375	4762.125	8319.625
Wdr53	4753.25	3031	7201.875	4576.875	6858.5
Alkbh5	5292	2741.125	4867	7651.875	6571.625
Mfsd2b	3571.5	3445.5	4211.5	3479.5	3376.25
Dhx16	8246	9061.125	3818.875	1233.25	5604.25
Bad	7052.875	4929.875	5825	7453.75	3718.125
Acacb	8598.625	8486.875	713.875	5890.875	3491.25
Pbdc1	6559.625	6435.625	2167.75	6197.125	4288
Efnb1	3571.5	3445.5	4211.5	3479.5	3376.25
Ctdnep1	7478.125	7610.875	4359.125	3779.75	5383.875
Ugt8a	7247.625	7135.75	7608.75	179.375	3241.875
Usp4	5914.375	6071.5	2500.5	5169.875	8739.625
Trnt1	742.25	4393.375	7794.625	5651.75	10093.25
Pum2	1519.125	6074.375	7794.5	9294.125	3992.375
Sag	3571.5	3445.5	4211.5	3479.5	3376.25
Srpr	5769.625	2591.25	5700.375	4985.375	10275
Wdr59	9912.75	3555	5735.25	6879.875	2229.875
Elp5	4911.5	4777.5	2667	4835.5	4712
Pla2g15	3571.5	3445.5	4211.5	3479.5	3376.25
Ribc1	3571.5	3445.5	4211.5	3479.5	3376.25
Foxred1	8285.625	5615	4044.75	8468.375	962.875
Ddx31	1425.375	6312.75	5410.5	6089.75	5991.25
Xrcc1	7687.875	5576.25	4171.125	9636.125	1199.25
Tpm1	2143.125	7729.5	3408.5	9995.25	6843.75
Tnni1	3571.5	3445.5	4211.5	3479.5	3376.25
Gimap1	5113.875	4993.375	1791.5	5058	4939
