Gene	granule	basket	astrocyte	oligo	opc
Fut9	590.25	3652.75	5497.75	11168.75	7688.375
Rims4	853.125	5324.5	5939.875	6258.25	6423.25
Ppip5k1	484.5	3539.125	6180.125	9834.5	8557.125
Leng1	4517.875	7639.25	766	6255.5	8063.625
Tomm20	7189.25	2368.875	8815.75	4351.125	5848.375
Hmgcr	9948.875	6368	3445	7138.875	1525.75
Sardh	4865.25	4899.875	1738.125	4814.25	5066
Lurap1l	5248.25	1232.875	4782.25	5040.625	5298.5
Zbtb16	9022.625	9082.25	379.25	3618.625	3858.375
Pnpla6	5795.5	9422.875	1671.625	3809.875	7725.625
Pde6h	3384.25	3422.25	3139	3262.25	3596
Sclt1	3679.375	451.625	7921.625	9964.5	6574.75
Rab33a	6953.375	7031.125	6737.875	3295.75	1033.25
Nags	3384.25	3422.25	3139	3262.25	3596
Plp1	8868.5	10625	6256.125	20.25	2842.5
Cd38	3384.25	3422.25	3139	3262.25	3596
Hps3	6517.75	8365.125	7849.625	3230.625	1428.875
Fem1c	1253.375	5278.875	9848.25	3439.375	8783.375
Dph6	5119.25	1776.125	4633.375	4910	5163.875
Hcst	3384.25	3422.25	3139	3262.25	3596
Htr3a	3384.25	3422.25	3139	3262.25	3596
Cdc40	5901	918.125	9930.5	7443.25	4142
Nubpl	3384.25	3422.25	3139	3262.25	3596
Zfp24	9961.375	7497.875	5589.375	3637.125	1893.625
Harbi1	5960.875	6045.75	4050.125	6062.5	2785.5
Atcay	5872.75	4160.375	7800.5	8312.125	1277
Rab9b	3595.875	3674.625	7673.5	8195.875	4101.75
Mob3c	3384.25	3422.25	3139	3262.25	3596
Afdn	1616.75	5610.5	2928.75	7922.25	10604.125
Fam214b	9805.625	4069.875	537.875	6012.875	8115.125
B4galt7	5997.875	5702.25	3206	9426.875	3839.875
Setd4	2874.625	5961.625	5466	5826.125	4509.75
Arhgef10	9140.875	9192.625	3258.25	305.5	5451
Eif2b5	1554.625	4188.875	7366.625	6134.25	9276.5
Mlxip	4178	10333.125	2250.125	4095.25	5594.5
Uck2	2876	4831.875	4368.625	4591.875	4843.625
Osgep	8253.25	3697.25	5476	5101.75	5962.5
Tuba1b	1138.625	3800	10925.375	5392.875	6287.375
Cbll1	5149.5	5238.625	9806.5	6115.75	2325
Srp19	5180.5	3759.75	10609.25	1258.625	8084.5
Casd1	4195.5	878.625	9335.5	6213	8040.625
Ints4	8097.75	10511	4931.75	1779.25	3299.375
Slc17a7	75.5	5449.5	5168.5	5286	5532.75
Pitpnm2	4867.75	6714.25	155.5	6527.25	6698.25
Prkci	3147.875	1143	8224.875	6319.125	9755.25
Klrk1	3384.25	3422.25	3139	3262.25	3596
Des	247	5421.25	5112.75	5238	5492.25
Brd1	3706.625	9419.875	3415.125	7648	5105.25
Neurog3	3384.25	3422.25	3139	3262.25	3596
Sez6	3153.5	691	6852.375	7077.75	7251.875
Ticam2	3384.25	3422.25	3139	3262.25	3596
Sis	3384.25	3422.25	3139	3262.25	3596
2010107G23Rik	1170.625	3624.75	7527.75	8034.875	6883.75
Fgfr1	2837.25	7279.75	383.5	7140	7316.625
Ctns	3428.75	8308.5	929.25	10030	5913.5
Sgpl1	1215.75	6259.875	7225.125	7725.625	4927.125
Manea	7892	3442.25	10522.25	5105.25	1972.375
Zfp629	5849.25	7643.25	1366.5	8983	4042.75
Cryab	7320	7371.5	7204	128	3065.75
Dhx9	7261.375	5436.25	10496.625	3815.5	1680.5
Pla2g2d	3384.25	3422.25	3139	3262.25	3596
Selenot	8082.5	1405.75	10876.75	3223.375	5027.625
Rbm34	7711.125	5514.5	9146.375	1760.75	4396
Trdmt1	6486.375	2276.375	7614.375	3446.125	8011.625
Htra3	5197	5230.75	433	5130	5390
Ahcyl2	6053.5	781.625	3289.375	8158.5	10335.75
Cp	5216.125	5272.875	4990.625	5210.75	739.125
Eif4e	8093	3635.375	10403.75	3450.5	1921.75
Oaz1	6023.25	5461.75	10610.875	4832.5	1748.875
Rmnd1	5707	7639.125	8523.5	2169.375	4589.875
Gm30191	3384.25	3422.25	3139	3262.25	3596
Grrp1	3384.25	3422.25	3139	3262.25	3596
Stxbp3	10285.625	9094.25	6080.25	313.625	2834.375
Csf3r	3384.25	3422.25	3139	3262.25	3596
Znhit6	4117.125	1139.25	7843.25	6591.75	7818.125
Cfap99	3384.25	3422.25	3139	3262.25	3596
Hk2	5180.25	5213.75	500	5114	5375.125
Hhip	6719	6797	6509.125	403.25	4664.75
Gtf2h4	3384.25	3422.25	3139	3262.25	3596
Stk31	3384.25	3422.25	3139	3262.25	3596
Rad51d	6326.75	3582.25	2339.625	7684.625	7807.875
Lonrf3	1396.25	4893	5963.5	6314.5	6477.75
Psen1	5290.625	8083.375	8579.5	3723.125	4062.625
Agfg1	5838.25	3777.25	10273.5	7447.625	1361.5
Kbtbd8	4652.5	4727.375	4401.375	3026	4903.125
Ing3	3631.125	2015.375	9388.25	7597.75	5986.625
Slc27a4	5308.5	7369	9752	1515.5	5953.625
Tuba1a	8066.125	10665.125	6759.75	2280	911.375
Lhx3	3384.25	3422.25	3139	3262.25	3596
Cct4	6460.5	4816	9683.625	2045.875	5730.25
Ptpn11	6444.75	9516.875	7369.25	643.625	4657.625
Htr3b	3384.25	3422.25	3139	3262.25	3596
Crybb2	3384.25	3422.25	3139	3262.25	3596
Slc2a9	3384.25	3422.25	3139	3262.25	3596
Pabpc1l	3384.25	3422.25	3139	3262.25	3596
Akap9	4063.875	4219	9490.25	3928.375	6801.875
Ric8b	1810.75	4192.625	6035.125	9276.375	7278.875
Eif4g2	7228.5	5481.625	9295.25	2360.125	4275.875
Mmgt1	7454.5	4505.25	7703.5	1288.375	8143.75
N4bp1	1374.875	4321	7085.875	8131.5	7509.625
Nme5	3384.25	3422.25	3139	3262.25	3596
Fabp12	3384.25	3422.25	3139	3262.25	3596
Exoc6b	7986.75	6389.5	10406.5	479.5	3360.375
Smim1	8367.375	5864.375	8254.125	752.875	4407.25
Rrnad1	6489.25	4319.5	9619.625	860.375	6417
Cwc15	5514.25	1660.875	8396.625	3535.625	9077.125
Lsm12	6101.875	9694.25	1375.5	6120.625	5627.75
Mtf2	2999.75	1484.875	9847.25	7967	6292.375
Ambra1	2012.875	6052.625	3811.625	9206.625	7517.125
1110032A03Rik	5129.75	1747.625	4488.75	7794	7688.25
Isg20l2	4492	7818	2408.875	5218.625	7241.125
Mrpl24	7413.875	6022.625	9158.75	977.25	4684.125
Lrrc47	9414.125	6462.25	4173.75	928.125	7583.25
Cyp51	8708.625	8284.125	8309.375	501	2809.5
Ephb4	5042.625	5074.25	1040.5	4984	5241.75
Serpina9	3384.25	3422.25	3139	3262.25	3596
Serpina11	3384.25	3422.25	3139	3262.25	3596
G6pc3	10696.5	7533	1199.25	5833.375	3452.25
Gps2	3776.375	7501.25	439.5	5734.625	10812.625
Mylip	7080.375	2728.625	553.125	8454.5	8543.875
Kmt5c	10632	8157.5	485	3777	5626.125
Kcnn3	3384.25	3422.25	3139	3262.25	3596
Cnot11	5278.625	7356.375	5512.375	5178.25	5672.875
Pdik1l	3384.25	3422.25	3139	3262.25	3596
Slc35d1	8321	10181	223.5	6650.625	3248
Lrguk	3384.25	3422.25	3139	3262.25	3596
Prss27	3384.25	3422.25	3139	3262.25	3596
Fkbp15	7515.125	7236.625	2164	5561.125	7503.125
Arhgap5	10274.75	7678.625	1251.625	5623.375	3808.625
Cdh13	5165	5227	4926.625	5171.5	943.375
Slc4a1	3384.25	3422.25	3139	3262.25	3596
Gna12	9079.5	9128.5	4868	265.375	3936.125
Cat	8544.75	8618	5146.125	3564.5	1481.75
Gtf2e1	5902.25	6815.375	6362.5	4363.375	3069.375
Ints10	3631.125	1701.625	5709.375	9806.375	7813.25
Rftn2	8914.75	8983.25	639	6016.75	2798.625
Slc13a1	4648.375	4725	4396	3032	4900.25
Amz1	5403.75	5446.75	5216.75	5336	29.75
Snrnp70	9991.75	7835.5	4067.5	1313.375	5538.75
Stk4	5731.5	7627.125	2582.25	3914.75	7655
Aimp1	5854.25	3593.5	8750.25	7535.75	3681.125
Fbxo18	8570.25	2633.625	1538.375	7704.625	8155.75
Dffa	5261.25	2562.125	5016.5	7497.5	9284
Ccnt2	7195.625	3383.875	9524.125	3987.125	5486.625
Slc39a5	3384.25	3422.25	3139	3262.25	3596
Ost4	10751.5	6005.25	1391.125	8021.25	2512
Numbl	3446.5	6832	1169	6643.625	6820.875
AI597479	6125.5	3407.375	9299.375	7521.5	3056.625
Agbl5	7698.5	5586.375	1073.75	10477.625	3806.25
D1Ertd622e	8001.125	9984.875	6415.125	207.75	4035.875
Tbck	6155.75	4125	6935.125	2508.25	8917
Tomm34	7011.875	2336.75	7156.375	4927.75	8532.375
Ankrd52	6008.875	8128.625	948.125	5834.75	7376.25
Aig1	709.75	5918.125	10581.625	2950.875	8448.375
Coq8b	6316.5	4771.125	1245.375	6226.25	6400.5
Dhrs2	3384.25	3422.25	3139	3262.25	3596
Mib2	3511.125	4944.75	3764.125	8326.5	7777.375
Prss16	3384.25	3422.25	3139	3262.25	3596
Atp6v1b1	3384.25	3422.25	3139	3262.25	3596
Camk2d	887.875	2724.125	5616.5	9027.625	9123.25
Tgfa	7163.375	7224.5	7015.875	3107.375	575.375
Lima1	6651.25	4405.5	6193.5	6603	1214.75
Phc1	10810.75	5615	7103.625	1187.5	3901.875
Slc6a2	3384.25	3422.25	3139	3262.25	3596
Trap1	7153.875	4675.25	8414.625	7154.375	2409.625
Pla2g5	3384.25	3422.25	3139	3262.25	3596
Tmem241	4615.25	4662.375	2720.375	4571	4815.625
Cpsf6	5443.75	2937.375	10846	7316.875	3081
Pnpla7	7977.125	8090.75	128	4691.75	6456.125
Nabp2	6046.375	9157.75	1868.125	7207.5	4281.125
Dvl3	7419.5	3907.375	3452.375	9377.375	5174.875
Rabl3	4517.5	7745.25	7162.25	2172.75	5655.375
2010111I01Rik	5403.75	8633.625	9334.625	1570.625	3687.125
Ppm1f	4244.625	5890.75	5414.25	5757.25	4575.375
Ppp3r1	2804.375	3534.125	10044.5	7473.5	5636
Spata7	817.125	3116.875	6235.75	10204.25	8270.375
Usp28	631.375	7762.5	5897.5	7712.75	5248
Tmprss11d	3384.25	3422.25	3139	3262.25	3596
Klhl7	1628.25	5186.25	9108.375	8512.625	4110
Nab2	2474.375	4946	4461	4692.875	4941
Arl1	2057.75	4474.375	9917.375	7040.875	4169.75
Fam199x	4383.625	4139.375	5948	4374.125	6519.25
Habp4	820.625	3437.625	8472.625	8866.5	5817.75
Kctd5	6232	4445.375	1394.5	7839.875	7510.375
Ak4	298.5	5412.625	5096.5	5224.625	5480.25
Rerg	3384.25	3422.25	3139	3262.25	3596
Wdr92	6212.25	4811.5	4512.25	2531.375	6428.25
Kif3a	7408.75	10859.375	2106.875	4530.25	3438.25
Stat6	3384.25	3422.25	3139	3262.25	3596
Slc25a15	7057	7180.75	4026.125	6240	1920.625
Fam171b	3648.875	7507.625	10866.75	627.75	5932.875
Sae1	4608	4680.5	4338.75	4614.25	3189.5
Nfkbid	3384.25	3422.25	3139	3262.25	3596
Brd2	6733.125	9914.625	4013.875	1923.875	5976.875
Gadd45a	10146.75	2475.625	8242.25	5768.125	2553.375
Vim	5300.5	5337	38.75	5227.75	5475.5
Fhl2	3384.25	3422.25	3139	3262.25	3596
Pcbp3	425.5	5071	7401.625	7798.5	6655.625
Atp6v1g3	3384.25	3422.25	3139	3262.25	3596
Rnf149	3973	5735	9577.375	1821.625	7086
Apex1	4236.625	8247.75	8999.25	1103.125	5993.75
Crybb3	3384.25	3422.25	3139	3262.25	3596
Dnajc22	3384.25	3422.25	3139	3262.25	3596
Pde7b	7164.5	7211.25	634.375	7183.5	2710
Cks2	3384.25	3422.25	3139	3262.25	3596
Coro1b	9861	3600.25	1873.125	4415.125	7873.75
Itgb8	8855.5	8904.875	5396.375	1162.75	3028.875
Cpt1c	4897.75	10115.75	1794	8425.5	3297.375
Galnt1	10108	7281.5	4123.875	5359.5	1804.375
Paqr7	1079.375	6653.125	6158.75	4608.25	6680.375
Ston2	6925.75	6973.875	1033.125	2937.625	7195.125
Tmem55b	5216	5934.75	10546	1491.375	5697.125
Rundc3a	794.625	3440.875	6334.5	8334.375	9663.125
Tbc1d13	7917.25	6242.875	1282.125	3830.75	9174.625
Mgst1	4766.5	4802.625	2131.375	4716.75	4965.25
Taf3	3762.875	9237	7198.875	2316.75	6110.375
Cldn15	3384.25	3422.25	3139	3262.25	3596
H6pd	2365.25	4678.25	5669.875	6024.75	6187.5
Pax8	3384.25	3422.25	3139	3262.25	3596
Usp9x	5662.625	5840	9704	2054.875	4265.25
Papln	3384.25	3422.25	3139	3262.25	3596
Grik4	8363.25	8442.5	3175	6618.25	740.375
Wisp1	3384.25	3422.25	3139	3262.25	3596
Ndufab1	3524.625	2217.875	5222.25	7534.125	10243.375
Ucp2	5254.125	5290.25	211.5	5183.25	5439.5
Cabp7	3384.25	3422.25	3139	3262.25	3596
Kcns1	3384.25	3422.25	3139	3262.25	3596
Nkpd1	3384.25	3422.25	3139	3262.25	3596
Atp1b4	3384.25	3422.25	3139	3262.25	3596
Fancc	3384.25	3422.25	3139	3262.25	3596
Fndc7	3384.25	3422.25	3139	3262.25	3596
Slc27a3	3384.25	3422.25	3139	3262.25	3596
Slc5a11	5016.25	5082.625	4759	1531.75	5312.5
Sdcbp	612.875	3757.5	10010.5	8527.75	5661.25
Hoxb1	3384.25	3422.25	3139	3262.25	3596
Srgap2	205.75	8107.375	9594.625	4529.25	6181.75
Impa1	7018.375	3716.25	5110.75	10493.25	2117.375
Cytip	3384.25	3422.25	3139	3262.25	3596
Adar	809	2785.75	7612.25	10773.25	6627.875
Xkr7	232.625	4697	6459.25	6732.5	6899.75
Cdk13	6535.375	4918	10501.125	3617.375	5093.25
Dnajb13	3384.25	3422.25	3139	3262.25	3596
Caml	8264	4326.125	7534.25	5886	1934.875
Ccm2l	3384.25	3422.25	3139	3262.25	3596
Arl5b	6122.625	7270	3664.875	10101.875	1362.625
Usp8	7662.375	1970	4891.625	7398.75	7649.75
Etfbkmt	7630.375	8283	5807.875	1249.625	4417.5
Wfdc5	3384.25	3422.25	3139	3262.25	3596
Arhgap39	9779	8575.375	3108.125	783.25	6396.125
Mpg	7521.125	3603	7349.75	1539.875	8571.25
Enpp1	6922.875	763.75	6518	3970.125	7075.25
Lef1	3384.25	3422.25	3139	3262.25	3596
Gmpr	3384.25	3422.25	3139	3262.25	3596
Ust	5668	8722.375	362.125	10989.75	2854.375
Oma1	10455	7059.875	5451.375	1298.5	4303.25
Tmprss11a	3384.25	3422.25	3139	3262.25	3596
Skiv2l	9138.125	7859.25	917.5	4065.875	6217.5
Rbm22	8029.375	8183	4186.5	1105.25	6058.375
Siah2	3101.375	3178.625	10544	3029.625	8879.625
Smyd2	4840.5	6539.25	6968.5	7497	965.5
Amotl1	4505.5	4560.25	3121.25	4473.5	4705.75
Copb1	5617.375	5817	9150.875	2223.5	5839.75
Primpol	3384.25	3422.25	3139	3262.25	3596
Il1rapl2	3384.25	3422.25	3139	3262.25	3596
Efcab14	6091	7927.625	10211.375	436.125	3947.25
Lrpprc	3523.625	920.25	10554.625	5599.75	8113.75
Ak7	3384.25	3422.25	3139	3262.25	3596
Tada1	8054	6128.375	10418.875	588.25	3561.625
Ywhaq	6124	8350.375	10750.625	179.875	3247.875
Zfp318	9289.25	2188.625	4926.5	7814	5275.25
Nrp1	3384.25	3422.25	3139	3262.25	3596
Ercc1	3345.5	4693	4264.625	4475.25	4722.5
Pcdhb15	6413.625	4514.75	713.375	9588.375	7519.375
Slc4a1ap	5701.875	3783.125	9511.25	3315.5	7727.875
Cux1	631.875	8383.375	3679.375	9587.625	6299.5
Irf2	8244.125	10289	921.125	3423.25	5728.375
Rgs14	3384.25	3422.25	3139	3262.25	3596
Snapin	7481.875	3674.625	10255.25	4957	3721.25
Smim10l1	6201.125	703.625	9949.625	8564.625	3347
Ccl11	3384.25	3422.25	3139	3262.25	3596
Scgb1a1	3384.25	3422.25	3139	3262.25	3596
Ntng2	4923.875	4961.875	1498.625	4872.875	5125.75
Cftr	3384.25	3422.25	3139	3262.25	3596
Actr5	4681.75	3292.75	4302	4536.625	4784.875
Trim62	2233.25	9279.75	896.375	9250.875	5704.5
Wdr86	3384.25	3422.25	3139	3262.25	3596
Pax9	3384.25	3422.25	3139	3262.25	3596
Ly6g6e	3384.25	3422.25	3139	3262.25	3596
Enpp5	3841.5	489.875	10352.75	4919.5	8942.5
Mrm2	5161.5	6552.625	6094	6430.625	636.75
Stradb	5410.875	1184.5	9779.75	3721.875	8488.625
Hecw1	5283.25	107.5	6347.625	6575.75	6735.375
Ly6g6d	3384.25	3422.25	3139	3262.25	3596
Trh	3384.25	3422.25	3139	3262.25	3596
Idh2	5734.25	3407.875	7326	7895.5	4028.5
Large1	6496.375	2519.875	8339.5	8709.75	1294.5
Arhgef6	3384.25	3422.25	3139	3262.25	3596
Actn2	3384.25	3422.25	3139	3262.25	3596
Trim40	3384.25	3422.25	3139	3262.25	3596
Supt7l	5804.625	5891.5	4180.625	3141.375	6043.625
Ccdc107	3577.875	8108.625	3177.125	5264	8431.25
Arl6ip5	3208.125	10081	7335.625	5323.375	3734.875
Tmem144	6787.5	6859.5	6580.875	107.75	4753.125
Ywhae	7035.875	8895.125	4287.125	6015.125	2509.875
Chst1	5389.75	484	5034.625	5213.75	5470.25
Mapk3	5632.875	8542.25	8019.125	3186.875	1957.375
Tnfaip6	9038.5	9084.75	5609.25	47	3570.5
Igf2r	240.375	5422	5114	5238.375	5493
Lmod3	3384.25	3422.25	3139	3262.25	3596
Rapsn	3384.25	3422.25	3139	3262.25	3596
Slc35b1	7628.125	7727.625	5765.375	1780.125	4399
Rpl3l	3384.25	3422.25	3139	3262.25	3596
Ppa1	3384.25	3422.25	3139	3262.25	3596
Yars2	3939	1713.25	9087	7681.75	6121.375
Atf6b	7516.75	6293.625	818.5	6241.625	7748.125
Ccdc122	4729.25	4767.875	2277.75	4682.5	4927.75
Mvb12b	7757.125	9839.25	1629.125	2863.75	6419.625
Ttpa	5153.25	5187	603.875	5087.75	5348.625
Rhbdd1	5077.75	5110	895.75	5018.75	5277.125
Bhlhe40	4951.75	2952.125	1296.375	10328.125	8985.75
Gemin6	3370	4681.125	4257.875	4467.25	4715.25
Postn	3384.25	3422.25	3139	3262.25	3596
Hint1	8193.5	3363.125	4958.75	3154.125	9498.875
Gm12695	3384.25	3422.25	3139	3262.25	3596
Bckdk	4255.625	6847.625	5259	7866.625	1596.5
Chchd3	4397.75	1471.25	5395.875	7832.5	9520.75
Psmd7	9621.875	5525.75	7791.25	1878.375	4019.5
Sall2	7750.625	7621.5	757.25	9322.75	4135
Rps16	6435	6537	6150.25	4360.75	1040.25
Lnpk	6041.5	853.25	10753.25	5708	4080.25
Prpf40a	5432.5	1913.375	10615.875	3693.25	6949.125
Stra8	3384.25	3422.25	3139	3262.25	3596
Aif1l	4660.125	4737.125	4409	2980.375	4916.625
Sbf2	2203.25	5571.125	10014	5469.25	5117.5
Fmo1	3384.25	3422.25	3139	3262.25	3596
Deaf1	3517	4205.625	7080.625	10614.5	3474.875
Chmp2a	1978.625	3246.75	10596.125	5706.25	7946.125
Rubcn	6264	8279.625	7593	4477.75	986.625
Ext1	1169.5	10233.75	7285.25	6012.125	3913.875
Ppp1r16b	9193.875	6473.5	8846.5	103.875	2865.25
Cgrrf1	1470.75	5498.25	2897.375	10205	8633
Tpm3	7247.375	4033.375	1779.625	5883.75	9649.375
AI464131	5262.75	5299.5	178.75	5192.25	5447.75
Cldn3	3384.25	3422.25	3139	3262.25	3596
Gpr176	2501.375	4937.625	4452.875	4687.25	4934.5
Fam184a	1575.125	3864.5	7393.875	10253.5	5506.5
Actr1b	4891.25	6081.75	1622.5	5932.5	6094.25
Dmrta1	3384.25	3422.25	3139	3262.25	3596
Psma3	3445.625	1804.5	9456	6145.125	7751.125
Stkld1	3384.25	3422.25	3139	3262.25	3596
Tfip11	4540.375	4591.125	3010.5	4502.375	4738.375
Gde1	8151.25	6012.625	7737.125	855	5687.125
Prmt9	5972.5	7995.125	7666.25	3939.5	2059.5
Phyhipl	3384.25	3422.25	3139	3262.25	3596
Dsg2	3384.25	3422.25	3139	3262.25	3596
Zfp687	3411.75	8189.375	1011.625	8100	6315.875
Sema3c	3384.25	3422.25	3139	3262.25	3596
Msi1	8943.625	3773	337.125	8933.25	5409.5
Slc35a1	4899.875	3105.5	7631.375	10685	3317.125
Mydgf	7732	5852.5	8762.875	2792.875	3255.5
Cdh10	11097.75	8499.625	5453.25	875	2690
Enpp4	7340	7391.25	7226.25	71.75	3054.875
Fnbp4	4295.25	9383.25	1866.25	5669.25	7289.875
Pi4kb	1159.625	7729.875	4203.5	5655.125	9855
Erbb3	7340.75	7388	7228.875	452.375	2673.25
Zfp541	3384.25	3422.25	3139	3262.25	3596
Fam13c	6706.125	8990.25	9614.75	343	2920
Upb1	3384.25	3422.25	3139	3262.25	3596
Tex43	3384.25	3422.25	3139	3262.25	3596
Stag3	3384.25	3422.25	3139	3262.25	3596
Myocd	3384.25	3422.25	3139	3262.25	3596
Rab3d	3384.25	3422.25	3139	3262.25	3596
Antxr1	6121.625	6189.375	1262.625	6187.625	5135.75
Slc34a2	3384.25	3422.25	3139	3262.25	3596
Fam198b	3384.25	3422.25	3139	3262.25	3596
P2rx2	3384.25	3422.25	3139	3262.25	3596
Mdm1	5243.625	1251.375	4775.75	5035	5293
Zscan10	3384.25	3422.25	3139	3262.25	3596
Lmf1	8063.25	8157.25	6426	3554.5	1146.125
Rabif	3264	4718.75	4286.5	4497.625	4745
Snrpd3	2148.625	7383.625	5499.25	9197.75	4035.375
Psme3	5889.125	1353.25	6923.875	5478.875	9928.25
Odf1	3384.25	3422.25	3139	3262.25	3596
Pygb	4869.625	6674.5	262.875	6492.875	6664
Hsp90b1	7423.75	1603.875	9382.125	5685.875	4535.125
Sirpa	2865.5	8076.625	188.5	10463.875	6992.375
Irf5	4620.25	4726.875	6394.5	6708	2474.5
Prickle2	8485.75	8548.125	6793.125	223.125	3282.5
Abca4	3384.25	3422.25	3139	3262.25	3596
Gtf3c3	7507.75	4171.375	8941.125	1827.875	6216.5
Zcchc9	6482.625	8202	9317.75	3903.625	635
Gpr25	3384.25	3422.25	3139	3262.25	3596
Susd6	608	5362.5	3860.375	10314.75	8423.25
Camsap2	3924.625	5556.375	10425.75	8016.375	755.5
Jmjd7	4643	4683	2616.75	4594	4837.125
Rheb	3849.875	2694.75	9041	5417.125	7621.125
Dok7	3384.25	3422.25	3139	3262.25	3596
Poc5	2066.375	4098.75	8526	6097.75	7716.625
Rnf39	3198.125	2123.625	6347.75	6695.375	6863.75
Adamts17	3384.25	3422.25	3139	3262.25	3596
Prep	3384.25	3422.25	3139	3262.25	3596
Fam83d	3384.25	3422.25	3139	3262.25	3596
Rit2	1138.5	2860.125	8328	8738.375	6318
Tnpo3	3679.375	2329.5	9527.75	5259.125	7939.125
Lin28a	3384.25	3422.25	3139	3262.25	3596
Nfia	4054.25	10313.625	783.75	5888	7570.375
Tnnt1	3384.25	3422.25	3139	3262.25	3596
Dpysl3	5245.5	5298.375	5029.25	5230.375	629.75
Ring1	10149.75	3553.75	947	6013.375	8239
Nphp4	3384.25	3422.25	3139	3262.25	3596
Eprs	4234.875	423.25	10495	7861.625	5607
Il12a	3384.25	3422.25	3139	3262.25	3596
Tm2d2	5961.625	8270.875	7727	3827.25	1348.75
Iars	8376.375	1132.875	10183.5	2877.625	6031.5
Frmd4b	7128.625	7195.375	6965.125	181.5	3618.375
Dcst2	3384.25	3422.25	3139	3262.25	3596
Uhrf2	4989.625	2096	10507.625	7204.125	3821.625
Lbh	8589.5	8662.125	3674.25	6193.125	203.75
Chuk	8286.5	4028.125	9435.5	1656.375	4424.25
BC030870	3384.25	3422.25	3139	3262.25	3596
Mthfd2l	3384.25	3422.25	3139	3262.25	3596
Dazap1	9654.875	8439.25	3705.375	4994	1793.625
Syt13	2590	655.75	7114.25	7256	7428.25
Klf15	6732.625	6804.75	161.5	4388.375	6982.25
Mboat2	8996	9053.75	880.25	3587.375	4837.25
Calcoco1	9207.875	5329	1954.5	7623.875	4078.125
Fbln1	3384.25	3422.25	3139	3262.25	3596
Clec4n	3384.25	3422.25	3139	3262.25	3596
Capn8	3384.25	3422.25	3139	3262.25	3596
Fam188a	9673.875	3312.75	7946.25	2198.25	5483.5
Kcnab2	3384.25	3422.25	3139	3262.25	3596
Usb1	3384.25	3422.25	3139	3262.25	3596
Kctd11	4895.625	4971.75	4630.25	2014.5	5185.625
Msrb1	4765.5	4842.875	4503.375	2549.875	5042.625
Rasa3	5652.25	10968.25	1223.875	3327.625	7394.375
Plekha2	5903	6015	5632.625	4793.125	2604
4921524J17Rik	5877.75	4623.25	8870.75	8187.25	912.5
Fam122b	3384.25	3422.25	3139	3262.25	3596
Nepro	1239.125	7737.625	7281.375	6012	6373
Armc3	3384.25	3422.25	3139	3262.25	3596
Msra	146	3358.5	6991.625	7189	7363.75
Wdr44	3774.75	5595.25	8937.625	2158.625	8114
Samd4	9141.75	9194.125	225.875	3080.875	5705.625
Tlr4	3384.25	3422.25	3139	3262.25	3596
Rif1	357	8257.375	10438	3460.125	6091
Klhl14	3384.25	3422.25	3139	3262.25	3596
Ppp1r11	5513.25	5860.875	9053.25	1239.875	7724.125
Aoc3	3384.25	3422.25	3139	3262.25	3596
Gtpbp8	1513.25	4100.25	5061.5	9885.875	8168.375
Arhgef1	7383.375	8146.625	402	8160.125	4127.75
Dnajc8	3896.25	7357.5	9523	5453.75	2917.625
Clmp	4667	45.25	6563.5	6807	6966.875
Asb8	6471.5	6544.375	594.125	6546.375	4663.125
Itgb1	6640.125	7875.375	9623.625	3678.625	789.625
Nkain3	3384.25	3422.25	3139	3262.25	3596
Usp46	596.375	3627.5	7626.375	10431.5	6274.375
Dhx35	6252.25	4895.5	1367.75	6173.75	6339.75
Fcer2a	4764.25	3027.25	4358	4607.375	4852.875
Samd8	6834.5	5676.5	10513.25	1252.25	5132.875
Htra4	3384.25	3422.25	3139	3262.25	3596
Atoh1	3384.25	3422.25	3139	3262.25	3596
1110017D15Rik	3384.25	3422.25	3139	3262.25	3596
Ly6g6f	3384.25	3422.25	3139	3262.25	3596
Asic4	3384.25	3422.25	3139	3262.25	3596
Sel1l3	55.75	5452.5	5174.75	5291.625	5537.25
Esyt2	2095.5	2869	9974.875	7415.125	6566.5
Stk32b	3384.25	3422.25	3139	3262.25	3596
Epgn	3384.25	3422.25	3139	3262.25	3596
Gpx3	3384.25	3422.25	3139	3262.25	3596
Slc16a14	2628	4902.75	4422.375	4652.75	4902.75
Oc90	3384.25	3422.25	3139	3262.25	3596
Tbr1	3384.25	3422.25	3139	3262.25	3596
Syne3	3384.25	3422.25	3139	3262.25	3596
Gpx6	3384.25	3422.25	3139	3262.25	3596
Wdr19	4948.875	6106.625	1659.25	5958.25	6130.75
Nrd1	7808.25	5287.875	9330.5	1358.625	5558.875
Polq	2664	4893.125	4414.5	4644	4893.625
Hpf1	7561	5501.5	10208.375	3655.5	1664.5
Med27	4419.75	6000.5	5522.75	3123.5	6024.625
Ccdc185	3384.25	3422.25	3139	3262.25	3596
Nae1	1147.125	3776.875	9272.75	7949.5	6358.875
Mettl9	7822.25	3333	9620.375	5959.25	1678.25
Arl8b	7328.5	3706.375	10129.75	1783.625	5711
Bok	5003.5	5035.625	1193	4946.875	5204.5
Cytl1	3384.25	3422.25	3139	3262.25	3596
Mctp2	3384.25	3422.25	3139	3262.25	3596
Igsf6	6089.125	2947.625	9917.375	7325.5	2320.375
Plat	980.75	6777.75	6289.25	6658.375	4217.25
