Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	rpkm	General
Gpld1	4267.975473075605	5.94469806506468	0.46549294131106983	8.474238199948557	2.366228265414302e-17	6.5748128639930415e-15	9.550565587525895	FALSE
Afap1l2	3021.811698499657	5.948123213940241	0.5154893707921837	7.658980839649364	1.8741435339066132e-14	3.0259820193400287e-12	8.043116611954522	FALSE
Plce1	15696.267604786568	5.979398767135723	0.5819694849769624	6.837813441873588	8.041101564269967e-12	8.734098317263416e-10	8.726502666059847	FALSE
Cmtm5	738.3931396396031	6.028934329941948	0.6689940215616754	6.022377181393863	1.7187378423453378e-9	1.2105438770478855e-7	11.118885829018028	FALSE
Cdc42ep1	1756.4327086826158	6.113304686412474	0.5260182902569068	7.819698977393998	5.294980344440679e-15	9.585518962935946e-13	10.780278884019122	FALSE
Rgs7bp	8265.588073994022	6.3601518978675085	0.5161795580647386	8.446967396800057	2.9896717548422595e-17	8.118317756103481e-15	9.319599993875991	FALSE
Arhgef19	402.49050513098337	6.784718154374518	0.6877722015469433	6.9568356261167406	3.480005864922301e-12	3.985162816363482e-10	7.794544183606825	FALSE
Luzp2	25960.49582748042	6.829998394826252	0.4286691168422436	11.267427964967583	1.9004037772396162e-29	4.541204866091787e-26	8.98057625413611	FALSE
Slc14a2	889.4802825600913	6.88506185448879	0.5517209772439314	8.854225334863361	8.42669975682171e-19	2.6495318077501523e-16	6.917921715540069	FALSE
Fam20a	5113.195952361125	6.918166614220248	0.5474955551638455	8.983025648031827	2.6342110034340353e-19	8.742653630286071e-17	9.684096481231148	FALSE
Aplp1	550.3664147034449	6.935795216086938	0.6255724907121869	7.890045181602777	3.020771525985964e-15	5.916750523357425e-13	8.767968507908257	FALSE
Ttll8	1132.754048325131	6.941286906860093	0.5809092931163243	8.506124734814017	1.7984347536712078e-17	5.240902057771608e-15	7.230663276166338	FALSE
Micalcl	1271.209633861225	7.142575131835339	0.5436493589152089	9.4593602429639	3.0983300642102073e-21	1.3221017002565556e-18	7.907193950123473	FALSE
Rbm24	690.8658644759976	7.207540432168174	0.654786260361371	7.9530386439296645	1.8199154494153316e-15	3.749025825795583e-13	8.805796898912995	FALSE
Lrtm2	434.16049085699126	7.2807116469358295	0.7230794803187149	7.303086023971012	2.812412403363768e-13	3.7336337105989226e-11	7.876832192099046	FALSE
Gpr153	519.753203634202	7.498665736931005	0.6857096649195916	8.018941569936592	1.06660224924564e-15	2.317047940724892e-13	8.620935502316911	FALSE
Eva1a	1357.4516371618417	7.725766479611964	0.5724921694462691	10.001475627431008	1.501428618339957e-23	8.542413872345623e-21	7.778219361193122	FALSE
Adgra1	1334.5937132291956	8.055873999913839	0.6050592884630149	10.008728260824	1.3953463243710334e-23	8.335798941792553e-21	8.004876644662716	FALSE
Itih3	2180.782138373019	8.133251660247883	0.6012718291891169	10.200464020606564	1.9732746066888124e-24	1.3098158333732185e-21	10.252330107792332	FALSE
Nwd1	15832.534801733796	8.153332035003098	0.5686961601595667	10.820069601448646	2.765672700693512e-27	4.13053217848576e-24	10.862955210117612	FALSE
Syt10	1628.4270717517647	8.562049679200442	0.5947152049421476	11.033936285248974	2.6213491679319115e-28	5.219979976408413e-25	7.86327867227408	FALSE
Slco4a1	1915.648222797675	9.103596129812868	0.6750231438896649	10.523485296933726	6.73357135575082e-26	7.313882778046436e-23	9.766047779245907	FALSE
Mybpc1	9747.959879503473	9.984063630725567	0.5185214967204939	15.397748562446452	1.6946778411322106e-53	2.024801084584765e-49	9.885021561089141	FALSE
Cdh19	1507.9059553522472	10.001125623455245	0.8276637127290691	9.667121441234872	4.159119053920206e-22	1.9877261782495447e-19	7.104450623308114	FALSE
